autor_id;autor;naixement;defunció;gènere;ciutat;dialecte;wiki_id;viaf;obra;any;traducció;font;poema;núm. de vers;text del vers;escansió;1;2;3;4;5;6;7;8;9;10;síl·labes mètriques;síl·labes extramètriques;subdivisió;llicències;mots;l_mots;mots al còlon 1;mots al còlon 2;patró;patró_rítmic;encavalcament;metronome
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;25;         si mostre pler tot és per accident.;si#MOS.tre#PLER#tot#ÉS#per#AC.ci.DENT;0;4;0;5;0;3;0;2;0;5;10;0;4+6;;7;[1, 2, 1, 1, 1, 1, 3];3;4.0;0101 010101;0405 030205;;w.Sw.S.w.S.w.SwS|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;26;         Ma dolor tinch quant puch sacretament,;MA#do.lor#TINCH#QUANT#puch#sa.CRE.ta.MENT;2;0;1;5;4;0;0;2;0;5;10;0;4+6;;6;[1, 2, 1, 1, 1, 4];3;3.0;1001 100101;2015 400205;;S.ww.S.S.w.wSwS|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;27;"         que no prengau per mi pena nanguna;";que#NO#pren.GAU#per#mi#PE.na#nan.GU.na;0;3;0;5;0;0;4;0;0;5;10;1;4+6;;7;[1, 1, 2, 1, 1, 2, 3];3;4.0;0101 001001;0305 004005;;w.S.wS.w.w.Sw.wSw|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;28;         quant volrà mor e ma bona fortuna;QUANT#vol.rà#MOR#e#ma#BO.na#for.TU.na;2;0;1;5;0;0;4;0;0;5;10;1;4+6;;7;[1, 2, 1, 1, 1, 2, 3];3;4.0;1001 001001;2015 004005;;S.ww.S.w.w.Sw.wSw|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;29;         se clarirà la ten obscura luna,;se#CLA.ri.RÀ#la#TEN#obs.CU.ra#LU.na;0;2;0;5;0;4;0;4;0;5;10;1;4+6;;6;[1, 3, 1, 1, 3, 2];2;4.0;0101 010101;0205 040405;;w.SwS.w.S.wSw.Sw|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;30;         serena fent, que·m pot fer sol content.;se.RE.na#FENT#que'm#POT#fer#SOL#con.TENT;0;4;0;5;0;3;0;4;0;5;10;0;4+6;;7;[3, 1, 1, 1, 1, 1, 2];2;5.0;0101 010101;0405 030405;;wSw.S.w.S.w.S.wS|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;31;         Déu m’ho perdó, car li fas gran offença!;DÉU#m'ho#per.DÓ#car#LI#fas#GRAN#of.FEN.ça;4;1;0;5;0;2;1;4;0;5;10;1;4+6;;8;[1, 1, 2, 1, 1, 1, 1, 3];3;5.0;1001 010101;4105 021405;;S.w.wS.w.S.w.S.wSw|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;32;"         Tothom desig que la vista perdés;";tot.HOM#de.SIG#que#la#VIS.ta#per.DÉS;0;2;0;5;0;0;4;0;0;5;10;0;4+6;;6;[2, 2, 1, 1, 2, 2];2;4.0;0101 001001;0205 004005;;wS.wS.w.w.Sw.wS|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;33;         quants miren vos tinch per ferma crahença;quants#MI.ren#VOS#TINCH#per#FER.ma#cra.HEN.ça;0;4;0;5;4;0;4;0;0;5;10;1;4+6;;7;[1, 2, 1, 1, 1, 2, 3];3;4.0;0101 101001;0405 404005;;w.Sw.S.S.w.Sw.wSw|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;34;         que us resten tots ab cativada pença,;que‿us#RES.ten#TOTS#ab#CA.ti.VA.da#PEN.ça;0;4;0;5;0;2;0;4;0;5;10;1;4+6;;7;[1, 1, 2, 1, 1, 4, 2];3;3.0;0101 010101;0405 020405;;w.Sw.S.w.SwSw.Sw|
